id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
2095,MQ,3607,MIA,ATL,3,445,120,0
2096,MQ,3620,ORF,MIA,3,445,155,1
2097,MQ,3654,RIC,MIA,3,445,160,1
2098,OO,4651,MSP,OMA,3,445,74,1
2099,OO,4746,MSP,MSN,3,445,59,1
2100,OO,6550,TUS,DEN,3,445,116,1
2101,OO,6724,BZN,DEN,3,445,107,0
2102,UA,250,PDX,IAD,3,445,298,0
2103,UA,833,BOI,DEN,3,445,110,1
2104,US,1926,MCO,DCA,3,445,122,1
2105,US,867,SYR,PHL,3,445,84,0
2106,WN,1061,MAF,ABQ,3,445,70,1
2107,WN,1663,TPA,PHL,3,445,150,1
2108,WN,1681,PIT,MDW,3,445,110,0
2109,WN,2015,SAN,MDW,3,445,240,0
2110,WN,3250,SEA,BOI,3,445,80,1
2111,WN,3481,BDL,TPA,3,445,195,0
2112,WN,391,IND,MCI,3,445,100,0
2113,WN,460,PDX,MDW,3,445,240,1
2114,WN,705,PHX,ABQ,3,445,65,0
2115,WN,729,LAS,RNO,3,445,75,1
2116,WN,782,LAX,MDW,3,445,240,1
2117,WN,897,PHX,SNA,3,445,80,0
2118,WN,903,OAK,HOU,3,445,225,1
2119,WN,919,MCO,BWI,3,445,125,1
2120,WN,950,SMF,PHX,3,445,105,1
2121,WN,964,SEA,MDW,3,445,240,1
2122,XE,2026,IAH,STL,3,445,121,1
2123,XE,2246,IAH,ATL,3,445,118,0
2124,XE,2333,IAH,DTW,3,445,177,0
2125,XE,2606,IAH,MEM,3,445,91,0
2126,XE,3006,IAH,IAD,3,445,173,0
2127,XE,3083,IAH,MKE,3,445,153,1
2128,XE,3140,SAT,IAH,3,445,59,0
2129,DL,2864,MCO,MEM,3,446,129,0
2130,OO,6312,PSP,LAX,3,446,52,0
2131,UA,345,PHL,ORD,3,446,142,0
2132,OO,6604,SLC,DEN,3,447,98,0
2133,UA,333,PIT,ORD,3,447,102,0
2134,EV,5120,ATL,TYS,3,448,59,1
2135,UA,300,RNO,DEN,3,448,140,0
2136,CO,733,LGA,IAH,3,449,240,1
2137,FL,1134,ROC,TPA,3,449,184,0
2138,OO,6315,SFO,BFL,3,449,74,0
2139,UA,388,TPA,DEN,3,449,247,0
2140,XE,2363,EWR,XNA,3,449,209,0
2141,9E,3718,DTW,IND,3,450,84,1
2142,9E,3776,ROC,ATL,3,450,151,0
2143,9E,4391,DTW,RDU,3,450,105,0
2144,AA,1093,EWR,DFW,3,450,250,0
2145,AA,1418,SAN,DFW,3,450,175,0
2146,AA,1482,SJU,MIA,3,450,160,0
2147,AA,1740,SNA,DFW,3,450,175,0
2148,AA,2265,PHL,ORD,3,450,160,0
2149,AA,2413,OKC,DFW,3,450,65,0
2150,AA,2455,ORD,PHX,3,450,240,1
2151,AA,517,DFW,SJC,3,450,230,1
2152,AA,549,FLL,ORD,3,450,195,0
2153,AA,828,SJC,ORD,3,450,255,1
2154,AA,884,STL,DCA,3,450,115,0
2155,AS,11,EWR,SEA,3,450,375,0
2156,AS,120,ANC,SEA,3,450,211,0
2157,AS,632,SEA,PHX,3,450,170,0
2158,B6,1421,PDX,LGB,3,450,135,1
2159,B6,1600,BOS,DCA,3,450,102,0
2160,B6,670,LAX,JFK,3,450,309,1
2161,CO,128,IAH,MSY,3,450,68,1
2162,CO,1580,SEA,EWR,3,450,305,1
2163,CO,1590,IAH,MIA,3,450,143,0
2164,CO,349,SFO,EWR,3,450,321,1
2165,CO,768,EWR,LAS,3,450,342,1
2166,CO,87,CLE,EWR,3,450,84,0
2167,CO,9,BOS,EWR,3,450,77,0
2168,DL,1099,BDL,MCO,3,450,186,0
2169,DL,110,ATL,LAX,3,450,302,0
2170,DL,1143,ATL,STL,3,450,100,0
2171,DL,1176,ATL,CLT,3,450,75,1
2172,DL,1187,DTW,ATL,3,450,142,0
2173,DL,1303,DTW,FLL,3,450,192,1
2174,DL,1372,LGA,BOS,3,450,66,1
2175,DL,1375,BOS,LGA,3,450,76,1
2176,DL,1545,DCA,DTW,3,450,100,0
2177,DL,1618,MCO,ATL,3,450,110,0
2178,DL,1663,IAD,SLC,3,450,299,1
2179,DL,1800,JAX,ATL,3,450,90,0
2180,DL,183,JFK,SEA,3,450,380,0
2181,DL,1967,DTW,ORD,3,450,80,0
2182,DL,1989,PHL,DTW,3,450,125,0
2183,DL,2127,ATL,FLL,3,450,110,0
2184,DL,2190,PNS,ATL,3,450,79,1
2185,DL,2266,PHX,SLC,3,450,104,1
2186,DL,2291,ATL,TPA,3,450,87,0
2187,DL,2337,BWI,DTW,3,450,102,0
2188,DL,2420,MSY,ATL,3,450,98,1
2189,DL,2573,ATL,MIA,3,450,115,0
2190,DL,2748,ATL,BDL,3,450,142,0
2191,DL,2756,ATL,JFK,3,450,135,0
2192,DL,2891,PDX,SLC,3,450,113,0
2193,DL,340,ATL,MSP,3,450,171,0
2194,EV,4969,MGM,ATL,3,450,65,0
2195,EV,5008,CVG,EWR,3,450,118,1
2196,EV,5165,ATL,BNA,3,450,69,0
2197,EV,5189,TYS,ATL,3,450,77,0
2198,EV,5256,TRI,DTW,3,450,115,0
2199,EV,5258,DFW,DTW,3,450,157,0
2200,EV,5261,BNA,MEM,3,450,70,0
2201,F9,728,DEN,DCA,3,450,196,0
2202,FL,178,RSW,ATL,3,450,108,0
2203,FL,473,BWI,ATL,3,450,130,0
2204,FL,890,LAX,MKE,3,450,240,0
2205,MQ,2711,DFW,CAE,3,450,130,0
2206,MQ,3605,MIA,CVG,3,450,160,0
2207,MQ,3776,MSY,ORD,3,450,145,0
2208,MQ,4105,CLT,ORD,3,450,140,0
2209,MQ,4110,MDT,ORD,3,450,145,0
2210,OH,6302,CVG,BOS,3,450,130,0
2211,OH,6361,DTW,CVG,3,450,75,1
2212,OH,6378,CVG,LGA,3,450,124,0
2213,OH,6461,BOS,JFK,3,450,87,0
2214,OH,6629,DTW,IAD,3,450,98,0
2215,OH,6755,BOS,RDU,3,450,140,0
2216,OO,4449,ICT,MSP,3,450,115,0
2217,OO,4771,ORD,SLC,3,450,205,0
2218,OO,4847,RST,MSP,3,450,52,0
2219,OO,6482,GTF,DEN,3,450,112,0
2220,UA,395,SEA,SFO,3,450,136,0
2221,UA,459,LGA,ORD,3,450,157,0
2222,UA,656,PHX,ORD,3,450,202,0
2223,US,1252,JAX,DCA,3,450,103,0
2224,US,1510,CLT,PHL,3,450,97,0
2225,US,1516,BWI,PHL,3,450,52,0
2226,US,1707,STL,CLT,3,450,109,1
2227,US,1732,CLT,DCA,3,450,73,0
2228,US,2022,DCA,BOS,3,450,84,0
2229,US,204,LAX,LAS,3,450,63,0
2230,US,2145,BOS,LGA,3,450,74,0
2231,US,541,DFW,LAS,3,450,178,0
2232,US,817,ORD,PHL,3,450,120,0
2233,US,84,PHL,SEA,3,450,362,1
2234,WN,1030,SJC,LAS,3,450,85,0
2235,WN,1075,ELP,ABQ,3,450,55,1
2236,WN,1217,OAK,LAX,3,450,75,1
2237,WN,1311,CMH,TPA,3,450,135,1
2238,WN,1461,LAS,SFO,3,450,95,0
2239,WN,1655,BNA,MDW,3,450,90,1
2240,WN,1669,LBB,ABQ,3,450,65,0
2241,WN,2441,BWI,MCO,3,450,145,0
2242,WN,2819,TPA,FLL,3,450,60,0
2243,WN,2970,IND,MDW,3,450,60,1
2244,WN,3232,JAX,FLL,3,450,70,0
2245,WN,3664,HOU,BWI,3,450,170,1
2246,WN,3743,BOS,STL,3,450,195,0
2247,WN,375,PHX,SAN,3,450,70,1
2248,WN,3915,HOU,BNA,3,450,105,1
2249,WN,3930,LAX,ABQ,3,450,105,0
2250,WN,396,OAK,BUR,3,450,65,1
2251,WN,3,DAL,HOU,3,450,60,1
2252,WN,640,SAT,DAL,3,450,60,0
2253,WN,641,SFO,LAS,3,450,85,1
2254,WN,669,SLC,LAX,3,450,125,1
2255,WN,673,SAT,HRL,3,450,55,0
2256,WN,6,HOU,DAL,3,450,55,1
2257,WN,780,LAS,STL,3,450,190,1
2258,WN,809,PHL,RDU,3,450,90,0
2259,WN,824,MCO,FLL,3,450,55,0
2260,WN,869,DAL,AMA,3,450,70,0
2261,WN,872,MDW,LAS,3,450,255,1
2262,WN,965,DEN,MCO,3,450,210,0
2263,XE,2536,CLE,ATL,3,450,117,1
2264,XE,2538,AUS,IAH,3,450,56,0
2265,XE,2573,IAH,BNA,3,450,111,1
2266,XE,2674,IAH,TUL,3,450,88,0
2267,XE,2723,IAH,OKC,3,450,85,0
2268,XE,2756,CLE,PVD,3,450,94,0
2269,YV,2648,LAS,LAX,3,450,67,0
2270,YV,2667,FAY,CLT,3,450,63,0
2271,YV,2730,MEM,PHX,3,450,223,1
2272,B6,1304,IAD,JFK,3,451,73,0
2273,HA,118,HNL,KOA,3,451,42,0
2274,OO,6317,LAX,SBA,3,451,40,0
2275,UA,422,BIL,DEN,3,451,94,0
2276,US,1505,CLT,PHX,3,451,288,0
2277,DL,1334,ATL,RIC,3,452,94,0
2278,OO,6321,LAX,SAN,3,452,46,0
2279,DL,1878,SAV,ATL,3,453,80,1
2280,OO,6228,ELP,DEN,3,453,116,0
2281,OO,6870,HLN,DEN,3,453,113,0
2282,OO,7006,PDX,LAX,3,453,138,0
2283,YV,2634,CLT,ORF,3,453,65,0
2284,HA,156,HNL,OGG,3,454,37,0
2285,9E,3959,DTW,MDW,3,455,87,0
2286,9E,4039,GSP,ATL,3,455,85,0
2287,AA,1263,MIA,IAH,3,455,175,0
2288,AA,1660,DFW,IND,3,455,120,0
2289,AA,1686,ORD,RDU,3,455,110,1
2290,AA,1929,SFO,LAX,3,455,90,0
2291,AA,359,DFW,SNA,3,455,195,0
2292,AA,643,MIA,ORD,3,455,200,0
2293,AA,663,JFK,FLL,3,455,200,0
2294,AS,73,JNU,ANC,3,455,107,0
2295,AS,877,PDX,HNL,3,455,360,0
2296,B6,44,JFK,SYR,3,455,69,0
2297,CO,258,IAH,DCA,3,455,175,0
2298,DL,1079,ATL,CMH,3,455,95,1
2299,DL,1474,MCO,MSP,3,455,215,0
2300,DL,1600,ATL,BOS,3,455,153,0
2301,DL,1858,ATL,RDU,3,455,85,0
2302,DL,2099,ATL,MCI,3,455,142,1
2303,DL,2122,DTW,BOS,3,455,127,0
2304,DL,2426,FLL,ATL,3,455,124,0
2305,DL,55,ATL,BWI,3,455,105,1
2306,DL,680,ATL,EWR,3,455,132,0
2307,EV,5129,BOS,DCA,3,455,108,0
2308,EV,5293,BQK,ATL,3,455,80,0
2309,FL,184,ATL,DCA,3,455,101,0
2310,FL,224,MKE,LAS,3,455,250,0
2311,FL,360,ATL,LGA,3,455,127,1
2312,FL,486,MCO,BWI,3,455,128,0
2313,FL,672,MCO,MKE,3,455,176,0
2314,FL,72,FLL,ATL,3,455,113,0
2315,MQ,2825,DFW,TUL,3,455,60,0
2316,MQ,3065,LAX,SAN,3,455,45,0
2317,MQ,3272,PIA,DFW,3,455,135,0
2318,MQ,4236,MEM,ORD,3,455,120,0
2319,OH,6401,CVG,MEM,3,455,103,0
2320,OO,6472,LAX,ABQ,3,455,109,0
2321,OO,6480,YUM,LAX,3,455,80,0
2322,OO,6512,LAX,COS,3,455,126,0
2323,OO,6723,AUS,SFO,3,455,238,0
2324,UA,344,PDX,SFO,3,455,118,0
2325,US,1451,CLT,SFO,3,455,342,0
2326,US,1914,CLT,ORD,3,455,120,0
2327,US,797,PHL,LAX,3,455,365,0
2328,US,881,ORD,CLT,3,455,114,1
2329,US,939,MSP,PHX,3,455,223,1
2330,WN,1027,MKE,MCI,3,455,95,0
2331,WN,1136,LAX,SFO,3,455,80,0
2332,WN,1352,SLC,OAK,3,455,130,0
2333,WN,1382,RNO,LAS,3,455,80,1
2334,WN,1425,SMF,LAS,3,455,80,1
2335,WN,1497,HOU,MSY,3,455,60,0
2336,WN,1525,BDL,BNA,3,455,160,1
2337,WN,1599,SMF,LAX,3,455,80,1
2338,WN,1601,TPA,PVD,3,455,165,0
2339,WN,1636,DAL,OKC,3,455,50,1
2340,WN,1855,PIT,PHL,3,455,80,1
2341,WN,2092,BWI,MCI,3,455,180,0
2342,WN,223,MDW,TPA,3,455,165,0
2343,WN,23,PHX,ELP,3,455,65,0
2344,WN,2459,DEN,LAS,3,455,120,1
2345,WN,2529,DEN,LAX,3,455,160,0
2346,WN,256,BUR,PHX,3,455,85,0
2347,WN,2790,HOU,TUL,3,455,80,1
2348,WN,2980,OAK,PHX,3,455,110,0
2349,WN,3415,OAK,SAN,3,455,85,0
2350,WN,572,SNA,SFO,3,455,85,0
2351,WN,588,MDW,PIT,3,455,75,1
2352,WN,786,BUF,TPA,3,455,175,1
2353,WN,983,PHL,TPA,3,455,180,1
2354,XE,2035,IAH,PIT,3,455,158,0
2355,XE,2529,EWR,BTV,3,455,87,1
2356,XE,2730,IAH,PHX,3,455,175,0
2357,XE,5988,ORD,CLE,3,455,71,0
2358,YV,2617,MEM,CLT,3,455,102,1
2359,YV,2654,CLT,IAD,3,455,79,0
2360,FL,708,DAY,ATL,3,456,108,0
2361,HA,123,HNL,LIH,3,456,36,0
2362,UA,322,SNA,SFO,3,456,103,0
2363,UA,339,BOS,DEN,3,456,283,0
2364,YV,2616,CLT,RIC,3,456,63,0
2365,UA,164,ORD,MCO,3,457,162,0
2366,UA,608,MCI,ORD,3,457,91,0
2367,US,1267,PHL,DFW,3,457,235,1
2368,XE,5970,ORD,IND,3,457,55,1
2369,F9,488,MKE,MCO,3,458,169,0
2370,HA,115,OGG,HNL,3,458,34,0
2371,OO,7755,SLC,CDC,3,459,72,0
2372,UA,270,ONT,DEN,3,459,148,0
2373,9E,3725,DTW,BUF,3,460,77,0
2374,9E,3741,ATL,HOU,3,460,141,0
2375,9E,4148,CVG,BNA,3,460,66,0
2376,9E,4287,CVG,DTW,3,460,87,1
2377,9E,4310,MEM,ATL,3,460,90,0
2378,AA,1157,DFW,SEA,3,460,265,0
2379,AA,1375,BDL,SJU,3,460,225,1
2380,AA,160,SAN,JFK,3,460,315,1
2381,AA,1920,LAX,SFO,3,460,80,0
2382,AA,573,AUS,LAX,3,460,195,0
2383,AA,592,COS,DFW,3,460,115,0
2384,AA,858,MIA,PHL,3,460,160,0
2385,AA,893,CLT,DFW,3,460,165,0
2386,AS,55,FAI,SCC,3,460,71,1
2387,AS,602,SEA,LAS,3,460,142,0
2388,AS,676,SEA,DEN,3,460,155,0
2389,B6,407,BOS,PHX,3,460,347,0
2390,B6,671,JFK,LAX,3,460,366,0
2391,B6,94,OAK,JFK,3,460,322,1
2392,CO,1554,EWR,PBI,3,460,178,0
2393,CO,393,MCO,EWR,3,460,150,0
2394,CO,485,PDX,EWR,3,460,307,1
2395,CO,92,IAH,SFO,3,460,262,1
2396,DL,1586,ATL,LGA,3,460,134,0
2397,DL,1664,STL,MSP,3,460,96,0
2398,DL,1705,IAD,ATL,3,460,124,0
2399,DL,2661,ATL,MEM,3,460,91,0
2400,DL,2892,SAN,ATL,3,460,243,1
2401,EV,5161,CHA,ATL,3,460,59,0
2402,EV,7084,ORD,DAY,3,460,66,1
2403,F9,383,FLL,DEN,3,460,268,1
2404,FL,1150,IND,RSW,3,460,156,1
2405,MQ,2816,MHK,DFW,3,460,100,0
2406,MQ,2852,SGF,DFW,3,460,95,0
2407,MQ,2965,LRD,DFW,3,460,85,1
2408,MQ,3054,LAX,SBA,3,460,40,0
2409,MQ,3317,DFW,SJT,3,460,60,1
2410,MQ,3384,CHS,DFW,3,460,190,0
2411,MQ,3972,MQT,TVC,3,460,45,0
2412,MQ,4037,ORD,PIT,3,460,85,0
2413,MQ,4268,CLE,ORD,3,460,95,0
2414,MQ,4341,ORD,RIC,3,460,115,1
2415,OH,6370,DTW,ROC,3,460,83,0
2416,OH,6423,DTW,BDL,3,460,118,0
2417,OH,6506,CVG,PHL,3,460,106,1
2418,OH,6771,DTW,SYR,3,460,87,0
2419,OO,3099,MKE,IND,3,460,64,1
2420,OO,4496,BOI,SLC,3,460,65,1
2421,OO,6668,IDA,DEN,3,460,102,0
2422,OO,7028,COS,DEN,3,460,50,0
2423,UA,290,SMF,IAD,3,460,295,1
2424,UA,449,ALB,ORD,3,460,145,0
2425,US,1099,PHL,JAX,3,460,143,0
2426,US,1155,PHL,MIA,3,460,180,1
2427,US,1171,CLT,IAH,3,460,170,0
2428,US,1270,PIT,PHL,3,460,80,0
2429,US,1497,MSY,CLT,3,460,106,1
2430,US,647,DTW,PHX,3,460,277,1
2431,US,657,PHL,SFO,3,460,384,0
2432,US,974,CLT,MSP,3,460,167,0
2433,WN,1004,MDW,MCI,3,460,90,0
2434,WN,100,ISP,FLL,3,460,185,0
2435,WN,1094,SFO,PHX,3,460,110,0
2436,WN,1181,BWI,CMH,3,460,80,1
2437,WN,1198,MCO,BNA,3,460,120,1
2438,WN,119,MDW,PHL,3,460,125,0
2439,WN,1235,MCI,BNA,3,460,95,1
2440,WN,1402,FLL,TPA,3,460,60,0
2441,WN,1921,DAL,BHM,3,460,90,0
2442,WN,24,RDU,MCO,3,460,105,0
2443,WN,2643,LAX,TUS,3,460,80,1
2444,WN,3243,PBI,ISP,3,460,160,0
2445,WN,327,SJC,BUR,3,460,60,0
2446,WN,3312,DAL,MCI,3,460,90,1
2447,WN,3768,PHX,ONT,3,460,70,0
2448,WN,464,PVD,PHL,3,460,85,1
2449,WN,480,MCO,MSY,3,460,110,0
2450,WN,758,LIT,MDW,3,460,100,0
2451,WN,785,BHM,DAL,3,460,115,1
2452,WN,944,ONT,PHX,3,460,70,0
2453,XE,2128,CLE,BOS,3,460,95,0
2454,XE,2132,IAH,LIT,3,460,78,0
2455,XE,2347,CLE,MSP,3,460,122,0
2456,XE,2504,EWR,MHT,3,460,82,0
2457,OO,6290,LAX,MRY,3,461,65,0
2458,OO,7001,COS,ORD,3,461,147,1
2459,UA,950,LAX,IAD,3,461,285,1
2460,HA,122,HNL,ITO,3,462,50,0
2461,OO,6253,SAT,SFO,3,462,235,0
2462,OO,4690,LAX,SLC,3,463,107,1
2463,OO,6371,GCC,DEN,3,463,92,0
2464,OO,6676,FAT,DEN,3,463,143,1
2465,OO,7004,SFO,SBP,3,463,65,0
2466,UA,297,BWI,SFO,3,463,372,0
2467,OO,6234,LAX,DFW,3,464,177,1
2468,OO,6466,LAX,SLC,3,464,112,0
2469,YV,2605,CLT,RDU,3,464,57,0
2470,9E,3863,JAX,MEM,3,465,120,1
2471,9E,4088,MSP,CVG,3,465,114,0
2472,AA,1167,RDU,DFW,3,465,195,0
2473,AA,1256,MIA,LGA,3,465,170,1
2474,AA,1287,AUS,DFW,3,465,65,0
2475,AA,1413,DFW,LAS,3,465,175,0
2476,AA,2081,MCO,DFW,3,465,180,0
2477,AA,575,MIA,SJU,3,465,145,1
2478,AA,595,ATL,MIA,3,465,115,1
2479,AA,726,ELP,DFW,3,465,105,0
2480,AS,881,OAK,OGG,3,465,334,0
2481,B6,336,MCO,IAD,3,465,120,0
2482,B6,363,LGA,PBI,3,465,168,0
2483,CO,1048,IAH,FLL,3,465,143,1
2484,CO,186,SNA,EWR,3,465,313,1
2485,CO,211,EWR,IAH,3,465,248,0
2486,CO,52,IAH,LAX,3,465,221,1
2487,CO,544,IAH,CLE,3,465,168,0
2488,CO,586,IAH,MCO,3,465,133,1
2489,CO,615,IAH,DFW,3,465,71,0
2490,CO,734,PHX,EWR,3,465,273,1
2491,DL,1016,ATL,MDW,3,465,109,0
2492,DL,1920,LAX,MEM,3,465,221,0
2493,DL,2097,MSP,ATL,3,465,155,0
2494,DL,2135,PIT,ATL,3,465,133,0
2495,DL,2260,MIA,ATL,3,465,129,1
2496,DL,2861,PHL,ATL,3,465,159,1
2497,EV,5115,CLE,ATL,3,465,127,0
2498,EV,5244,MOB,ATL,3,465,81,0
2499,EV,5503,HOU,ATL,3,465,118,0
2500,EV,5532,ATL,LIT,3,465,101,0
2501,EV,5551,VPS,ATL,3,465,79,0
2502,F9,170,TUS,DEN,3,465,108,0
2503,F9,868,PHX,DEN,3,465,105,0
2504,FL,1188,MCO,MLI,3,465,167,0
2505,FL,767,PBI,ATL,3,465,108,0
2506,FL,995,MKE,BOS,3,465,133,0
2507,MQ,2793,FSD,DFW,3,465,150,0
2508,MQ,3533,DFW,CLE,3,465,150,1
2509,MQ,3810,ORD,CLE,3,465,80,0
2510,MQ,3970,ORD,BWI,3,465,115,0
2511,OO,4517,BIL,SLC,3,465,83,0
2512,OO,4820,LAX,LAS,3,465,70,0
2513,OO,6254,FAT,SFO,3,465,67,0
2514,UA,605,DCA,ORD,3,465,132,0
2515,UA,648,ABQ,DEN,3,465,88,0
2516,UA,970,SAN,IAD,3,465,292,0
2517,US,1011,CLT,PBI,3,465,110,0
2518,US,1268,PHL,SJU,3,465,226,0
2519,US,1431,CLT,LAX,3,465,322,1
2520,US,1488,LAX,CLT,3,465,265,0
2521,US,1521,CLT,DEN,3,465,225,0
2522,US,1540,PHX,CLT,3,465,216,0
2523,US,1813,CLT,TPA,3,465,100,1
2524,US,1987,CLT,RSW,3,465,113,0
2525,US,400,CMH,PHX,3,465,274,0
2526,US,88,ATL,PHX,3,465,269,1
2527,WN,1026,PVD,MCO,3,465,190,0
2528,WN,1057,GEG,OAK,3,465,135,0
2529,WN,1087,BNA,FLL,3,465,130,0
2530,WN,1115,BWI,MDW,3,465,130,0
2531,WN,1117,TUL,HOU,3,465,95,1
2532,WN,1127,DAL,STL,3,465,100,0
2533,WN,1289,SEA,SMF,3,465,105,0
2534,WN,1739,OAK,LAS,3,465,85,1
2535,WN,1933,MDW,CMH,3,465,70,0
2536,WN,2022,FLL,LAS,3,465,340,0
2537,WN,20,BWI,HOU,3,465,225,1
2538,WN,237,PDX,RNO,3,465,80,0
2539,WN,2526,BUR,OAK,3,465,75,0
2540,WN,3070,PHL,MHT,3,465,75,0
2541,WN,3420,PHX,LAS,3,465,65,0
2542,WN,3421,ORF,BWI,3,465,55,1
2543,WN,3485,BNA,MCO,3,465,110,1
2544,WN,3596,RSW,MCO,3,465,45,0
2545,WN,399,LAS,SNA,3,465,60,0
2546,WN,512,SAN,LAS,3,465,70,1
2547,WN,627,MCO,ISP,3,465,145,1
2548,WN,703,TUL,DEN,3,465,110,0
2549,WN,792,BNA,JAX,3,465,85,1
2550,WN,812,BWI,PVD,3,465,70,0
2551,WN,859,TPA,MDW,3,465,165,1
2552,WN,971,ONT,SJC,3,465,70,0
2553,XE,2541,CLE,CLT,3,465,88,0
2554,XE,3059,IAH,MOB,3,465,76,0
2555,YV,2854,FLG,PHX,3,465,71,0
2556,OO,6489,SFO,CIC,3,466,55,1
2557,UA,20,SMF,DEN,3,466,153,0
2558,YV,7254,ORD,SAV,3,466,120,0
2559,YV,7283,SAT,ORD,3,466,160,0
2560,UA,743,PIT,DEN,3,467,228,1
2561,US,1640,CLT,EWR,3,468,102,1
2562,B6,305,IAD,FLL,3,469,156,1
2563,DL,2813,GRR,MSP,3,469,101,0
2564,AA,1077,DFW,SFO,3,470,230,1
2565,AA,1347,SAT,DFW,3,470,70,0
2566,AA,1839,DFW,SAT,3,470,60,0
2567,AA,863,DFW,MIA,3,470,165,1
2568,AS,522,SEA,BUR,3,470,145,0
2569,AS,61,SEA,JNU,3,470,156,0
2570,B6,1795,DCA,FLL,3,470,151,1
2571,B6,37,JFK,TPA,3,470,176,0
2572,B6,592,MCO,HPN,3,470,152,0
2573,CO,282,IAH,BOS,3,470,218,0
2574,CO,408,IAH,EWR,3,470,206,0
2575,CO,440,SLC,IAH,3,470,178,0
2576,DL,16,LAX,ATL,3,470,251,1
2577,DL,1868,LAX,MSP,3,470,221,0
2578,DL,1904,FLL,DTW,3,470,185,1
2579,DL,2753,LGA,TPA,3,470,188,0
2580,F9,326,MKE,BOS,3,470,133,0
2581,F9,572,SLC,DEN,3,470,82,1
2582,MQ,2765,DFW,DSM,3,470,110,0
2583,MQ,3011,LAX,FAT,3,470,60,1
2584,MQ,3771,ORD,IAH,3,470,165,1
2585,MQ,3967,ORD,OMA,3,470,95,1
2586,MQ,4285,ORD,CLT,3,470,115,0
2587,OO,3045,MKE,PIT,3,470,86,1
2588,OO,4795,BZN,SLC,3,470,75,0
2589,OO,6379,LAX,SBP,3,470,61,0
2590,OO,6606,EGE,DEN,3,470,53,0
2591,OO,7759,SLC,EKO,3,470,65,1
2592,UA,365,DTW,ORD,3,470,85,0
2593,UA,368,MSY,IAD,3,470,145,0
2594,UA,916,SEA,IAD,3,470,296,0
2595,US,1747,PHL,LAS,3,470,342,0
2596,US,1885,PHL,FLL,3,470,180,0
2597,US,1894,PBI,PHL,3,470,156,0
2598,US,335,LAX,PHX,3,470,88,0
2599,US,801,CLT,MCO,3,470,97,0
2600,US,97,PHL,PIT,3,470,81,0
2601,US,981,PHL,DEN,3,470,264,0
2602,WN,1031,SAN,SMF,3,470,100,0
2603,WN,1091,ELP,LAS,3,470,115,1
2604,WN,1185,MSY,LAS,3,470,240,0
2605,WN,1265,SDF,MDW,3,470,75,0
2606,WN,1383,PDX,GEG,3,470,60,0
2607,WN,1938,OAK,ONT,3,470,75,0
2608,WN,2175,ALB,MCO,3,470,195,0
2609,WN,2205,SAN,OAK,3,470,85,0
2610,WN,250,MCO,STL,3,470,155,1
2611,WN,2543,MDW,DTW,3,470,70,0
2612,WN,367,BNA,ECP,3,470,80,0
2613,WN,3773,LAS,PHX,3,470,70,1
2614,WN,697,AUS,LAS,3,470,185,1
2615,WN,711,SAT,LAS,3,470,175,0
2616,XE,2268,IAH,LFT,3,470,72,0
2617,XE,3032,IAH,CLT,3,470,144,1
2618,YV,2651,DSM,PHX,3,470,205,0
2619,OO,6669,GUC,DEN,3,471,50,0
2620,UA,72,HNL,SFO,3,471,322,0
2621,UA,914,SFO,IAD,3,471,303,0
2622,OO,7029,SFO,SLC,3,473,107,0
2623,UA,848,SJC,DEN,3,473,164,0
2624,OO,7797,SLC,SUN,3,474,72,1
2625,9E,3999,PHF,ATL,3,475,132,1
2626,9E,4085,JFK,BUF,3,475,104,0
2627,AA,1099,IND,DFW,3,475,150,0
2628,AA,1137,ORD,MSY,3,475,140,0
2629,AA,1140,DFW,ATL,3,475,125,0
2630,AA,1430,DFW,TPA,3,475,135,0
2631,AA,1765,IAD,SJU,3,475,230,1
2632,AA,1775,RSW,DFW,3,475,185,1
2633,AA,1871,PBI,DFW,3,475,190,0
2634,AA,2043,MCI,DFW,3,475,110,0
2635,AA,2328,DFW,ORD,3,475,140,1
2636,AA,2411,DFW,LAX,3,475,205,1
2637,AA,33,JFK,LAX,3,475,380,0
2638,B6,1061,JFK,AUS,3,475,257,0
2639,B6,733,BOS,SJU,3,475,237,0
2640,CO,347,ORD,IAH,3,475,155,0
2641,CO,706,IAH,TPA,3,475,120,1
2642,DL,1492,PHX,MSP,3,475,184,1
2643,DL,2194,PBI,ATL,3,475,121,0
2644,DL,2232,ORD,MSP,3,475,94,1
2645,DL,2376,SNA,MSP,3,475,220,0
2646,DL,325,IND,DTW,3,475,81,0
2647,EV,5071,ATL,HSV,3,475,58,0
2648,EV,5575,ILM,ATL,3,475,97,1
2649,MQ,2719,DFW,TYS,3,475,115,0
2650,MQ,2748,DFW,GSP,3,475,125,0
2651,MQ,2833,DFW,CID,3,475,115,0
2652,MQ,3016,SAN,LAX,3,475,40,0
2653,MQ,3204,DFW,SHV,3,475,55,0
2654,MQ,3381,DFW,JAN,3,475,80,1
2655,MQ,3799,ABQ,ORD,3,475,160,0
2656,MQ,3867,DTW,ORD,3,475,95,0
2657,MQ,3905,DAY,ORD,3,475,80,0
2658,MQ,4256,ORD,CHA,3,475,95,0
2659,MQ,4495,BOS,LGA,3,475,80,0
2660,MQ,4535,CMH,LGA,3,475,105,1
